|@id|@type|CompanyNumber|ComptesDeResultats|CorporateShareholders|IndustryCode|Name|OpenCorporateURL|documentDeReferences|id|shareholdings
13|/api/corporates/524985|Corporate|800324204|[]|[]|7112B|PROCESSCONSULT|https://opencorporates.com/companies/fr/800324204|[]|524985|[]
14|/api/corporates/524986|Corporate|490249489|[]|[]|4312A|Aménagement Travaux Publics Maçonnerie (ATPM)|https://opencorporates.com/companies/fr/490249489|[]|524986|[]
15|/api/corporates/524987|Corporate|419683818|[/api/compte_de_resultats/266583]|[]|2910Z|IVECO FRANCE|https://opencorporates.com/companies/fr/419683818|[]|524987|[]
16|/api/corporates/524988|Corporate|817698863|[/api/compte_de_resultats/266585]|[]|4321A|PHF CONCEPT|https://opencorporates.com/companies/fr/817698863|[]|524988|[]
17|/api/corporates/524989|Corporate|433932811|[]|[]|6420Z|BNP PARIBAS PUBLIC SECTOR SCF|https://opencorporates.com/companies/fr/433932811|[]|524989|[]
18|/api/corporates/524990|Corporate|821622586|[/api/compte_de_resultats/266586]|[]|4775Z|OUCITANIO|https://opencorporates.com/companies/fr/821622586|[]|524990|[]
19|/api/corporates/524991|Corporate|444465389|[]|[]|6820A|ANJOVIMA|https://opencorporates.com/companies/fr/444465389|[]|524991|[]
20|/api/corporates/524992|Corporate|828223057|[]|[]|8553Z|OZ CONDUITE|https://opencorporates.com/companies/fr/828223057|[]|524992|[]
21|/api/corporates/524993|Corporate|343327755|[]|[]|2229B|PROPY DELTA|https://opencorporates.com/companies/fr/343327755|[]|524993|[]
22|/api/corporates/524994|Corporate|820411643|[]|[]|4322A|RP THERMIQUE|https://opencorporates.com/companies/fr/820411643|[]|524994|[]
23|/api/corporates/524995|Corporate|753415488|[]|[]|8559A|AREIA FORMATIONS|https://opencorporates.com/companies/fr/753415488|[]|524995|[]
24|/api/corporates/524996|Corporate|829854215|[/api/compte_de_resultats/266588]|[]|4661Z|ETS. LEGRAIN SAS|https://opencorporates.com/companies/fr/829854215|[]|524996|[]
25|/api/corporates/524997|Corporate|451024582|[]|[]|8621Z|"SELARL ""SAINT MARTIN"""|https://opencorporates.com/companies/fr/451024582|[]|524997|[]
26|/api/corporates/524998|Corporate|822261293|[/api/compte_de_resultats/266589]|[]|4321A|LEMONNIER LIMITED|https://opencorporates.com/companies/fr/822261293|[]|524998|[]
27|/api/corporates/524999|Corporate|448218123|[]|[]|7112B|GEODEM|https://opencorporates.com/companies/fr/448218123|[]|524999|[]
28|/api/corporates/525000|Corporate|814167730|[]|[]|4690Z|IDEIA DISTRIBUTION|https://opencorporates.com/companies/fr/814167730|[]|525000|[]
29|/api/corporates/525001|Corporate|535346753|[]|[]|7120B|LABORATOIRES AREIA ENVIRONNEMENT|https://opencorporates.com/companies/fr/535346753|[]|525001|[]
30|/api/corporates/525002|Corporate|491200580|[]|[]|6420Z|CIMATREC|https://opencorporates.com/companies/fr/491200580|[]|525002|[]
31|/api/corporates/525003|Corporate|830071577|[/api/compte_de_resultats/266593]|[]|6420Z|SPFPL JANDEAUX PILET BRANLANT|https://opencorporates.com/companies/fr/830071577|[]|525003|[]
32|/api/corporates/525004|Corporate|809033830|[/api/compte_de_resultats/266594]|[]|8559A|COFLUENCE|https://opencorporates.com/companies/fr/809033830|[]|525004|[]
33|/api/corporates/525005|Corporate|824392005|[/api/compte_de_resultats/266597]|[]|3312Z|SIXAXIS|https://opencorporates.com/companies/fr/824392005|[]|525005|[]
34|/api/corporates/525006|Corporate|528852767|[/api/compte_de_resultats/266599]|[]|4110D|UTEI MASSENA|https://opencorporates.com/companies/fr/528852767|[]|525006|[]
35|/api/corporates/525007|Corporate|823008552|[]|[]|4646Z|T H D|https://opencorporates.com/companies/fr/823008552|[]|525007|[]
36|/api/corporates/525008|Corporate|969500248|[/api/compte_de_resultats/266601]|[]|4334Z|SOCIETE LYONNAISE DE PEINTURE POUR L'INDUSTRIE ET LE BATIMEN|https://opencorporates.com/companies/fr/969500248|[]|525008|[]
37|/api/corporates/525009|Corporate|380004960|[]|[]|8121Z|L2VI|https://opencorporates.com/companies/fr/380004960|[]|525009|[]
38|/api/corporates/525010|Corporate|497972364|[/api/compte_de_resultats/266602]|[]|4672Z|DESCOURS ET CABAUD RHONE-MEDITERRANEE|https://opencorporates.com/companies/fr/497972364|[]|525010|[]
39|/api/corporates/525011|Corporate|528219124|[/api/compte_de_resultats/266651]|[]|4690Z|ACTIFS RESSOURCES NATURELS|https://opencorporates.com/companies/fr/528219124|[]|525011|[]
40|/api/corporates/525012|Corporate|498146935|[/api/compte_de_resultats/266603]|[]|7021Z|COMTOO|https://opencorporates.com/companies/fr/498146935|[]|525012|[]
41|/api/corporates/525013|Corporate|529303042|[]|[]|4331Z|MARWEN|https://opencorporates.com/companies/fr/529303042|[]|525013|[]
42|/api/corporates/525014|Corporate|382407534|[/api/compte_de_resultats/266604]|[]|6622Z|ACFIE|https://opencorporates.com/companies/fr/382407534|[]|525014|[]
43|/api/corporates/525015|Corporate|388245763|[]|[]|6420Z|SARL SOGEIMI|https://opencorporates.com/companies/fr/388245763|[]|525015|[]
44|/api/corporates/525016|Corporate|318570561|[]|[]|4531Z|CAP Véhicules Industriels|https://opencorporates.com/companies/fr/318570561|[]|525016|[]
45|/api/corporates/525017|Corporate|507704054|[/api/compte_de_resultats/266606]|[]|4321A|DESIGN ELEC|https://opencorporates.com/companies/fr/507704054|[]|525017|[]
46|/api/corporates/525018|Corporate|808157101|[]|[]|6820B|ALP & CIE|https://opencorporates.com/companies/fr/808157101|[]|525018|[]
47|/api/corporates/525019|Corporate|538755422|[/api/compte_de_resultats/266610, /api/compte_de_resultats/266645]|[]|6420Z|B FINANCE|https://opencorporates.com/companies/fr/538755422|[]|525019|[]
48|/api/corporates/525020|Corporate|525264289|[]|[]|4391A|BF CHARPENTE|https://opencorporates.com/companies/fr/525264289|[]|525020|[]
49|/api/corporates/525021|Corporate|833212871|[]|[]|4110D|UTEI LE TEMPS LIBRE|https://opencorporates.com/companies/fr/833212871|[]|525021|[]
50|/api/corporates/525022|Corporate|434008306|[]|[]|4672Z|DESCOURS ET CABAUD ATLANTIQUE|https://opencorporates.com/companies/fr/434008306|[]|525022|[]
51|/api/corporates/525023|Corporate|828296798|[]|[]|4669C|LAVAPIU France SARL|https://opencorporates.com/companies/fr/828296798|[]|525023|[]
52|/api/corporates/525024|Corporate|525222675|[]|[]|7010Z|HFC|https://opencorporates.com/companies/fr/525222675|[]|525024|[]
53|/api/corporates/525025|Corporate|304487994|[/api/compte_de_resultats/266612]|[]|6910Z|COMPAGNIE DES COMMISSAIRES PRISEURS A LA RESIDENCE DE LYON|https://opencorporates.com/companies/fr/304487994|[]|525025|[]
54|/api/corporates/525026|Corporate|535272678|[]|[]|4941B|TRANSWEST|https://opencorporates.com/companies/fr/535272678|[]|525026|[]
55|/api/corporates/525027|Corporate|490576048|[]|[]|4631Z|FIGITOMM|https://opencorporates.com/companies/fr/490576048|[]|525027|[]
56|/api/corporates/525028|Corporate|832718266|[]|[]|6420Z|SCConseils|https://opencorporates.com/companies/fr/832718266|[]|525028|[]
57|/api/corporates/525029|Corporate|480700350|[/api/compte_de_resultats/266615]|[]|7311Z|RHIZOME|https://opencorporates.com/companies/fr/480700350|[]|525029|[]
58|/api/corporates/525030|Corporate|825360712|[/api/compte_de_resultats/266617]|[]|7022Z|JDL expert|https://opencorporates.com/companies/fr/825360712|[]|525030|[]
59|/api/corporates/525031|Corporate|418813226|[]|[]|4334Z|CLAU.RE.BAT|https://opencorporates.com/companies/fr/418813226|[]|525031|[]
60|/api/corporates/525032|Corporate|532170834|[]|[]|7022Z|KEATING INTERNATIONAL|https://opencorporates.com/companies/fr/532170834|[]|525032|[]
61|/api/corporates/525033|Corporate|504817628|[]|[]|0161Z|SARL LES GRANGES AURETS|https://opencorporates.com/companies/fr/504817628|[]|525033|[]
62|/api/corporates/525034|Corporate|351654504|[]|[]|4619A|DESCALINOX|https://opencorporates.com/companies/fr/351654504|[]|525034|[]
63|/api/corporates/525035|Corporate|749957478|[]|[]|5610A|L'AUBERGE DE LA DOUA|https://opencorporates.com/companies/fr/749957478|[]|525035|[]
64|/api/corporates/525036|Corporate|812730042|[/api/compte_de_resultats/266625]|[]|4722Z|LE GRAND BAZAR|https://opencorporates.com/companies/fr/812730042|[]|525036|[]
65|/api/corporates/525037|Corporate|811420249|[]|[]|6810Z|1 PRO 2 PAL|https://opencorporates.com/companies/fr/811420249|[]|525037|[]
66|/api/corporates/525038|Corporate|752647230|[/api/compte_de_resultats/266627, /api/compte_de_resultats/266626]|[]|6420Z|HOLDING BRF INVEST|https://opencorporates.com/companies/fr/752647230|[]|525038|[]
67|/api/corporates/525039|Corporate|384600847|[]|[]|7990Z|SKI LOISIRS DIFFUSION|https://opencorporates.com/companies/fr/384600847|[]|525039|[]
68|/api/corporates/525040|Corporate|830718110|[]|[]|6420Z|JOA Bidco|https://opencorporates.com/companies/fr/830718110|[]|525040|[]
69|/api/corporates/525041|Corporate|830827085|[]|[]|4110D|UTEI PATIO BELLECOMBE|https://opencorporates.com/companies/fr/830827085|[]|525041|[]
70|/api/corporates/525042|Corporate|509940060|[]|[]|4322B|JOHNNY CLIM|https://opencorporates.com/companies/fr/509940060|[]|525042|[]
71|/api/corporates/525043|Corporate|502725971|[/api/compte_de_resultats/266635, /api/compte_de_resultats/266634]|[]|4391B|GAUTHIER TOITURES|https://opencorporates.com/companies/fr/502725971|[]|525043|[]
72|/api/corporates/525044|Corporate|532082955|[]|[]|4331Z|AJ RENOV CONSEILS|https://opencorporates.com/companies/fr/532082955|[]|525044|[]
73|/api/corporates/525045|Corporate|529160178|[/api/compte_de_resultats/266655]|[]|6920Z|CCB CONSEIL|https://opencorporates.com/companies/fr/529160178|[]|525045|[]
74|/api/corporates/525046|Corporate|428567465|[/api/compte_de_resultats/266637]|[]|6420Z|D.H.S. FINANCE|https://opencorporates.com/companies/fr/428567465|[]|525046|[]
75|/api/corporates/525047|Corporate|518942750|[]|[]|4110A|SNC 15 RUE DE GERLAND A LYON 7|https://opencorporates.com/companies/fr/518942750|[]|525047|[]
76|/api/corporates/525048|Corporate|523285419|[]|[]|6420Z|INOINVEST|https://opencorporates.com/companies/fr/523285419|[]|525048|[]
77|/api/corporates/525049|Corporate|410520555|[]|[]|5510Z|HOLDING IMMOBILIERE DE LYON|https://opencorporates.com/companies/fr/410520555|[]|525049|[]
78|/api/corporates/525050|Corporate|794414284|[]|[]|5610A|BROSSARD|https://opencorporates.com/companies/fr/794414284|[]|525050|[]
79|/api/corporates/525051|Corporate|395111032|[]|[]|9529Z|ATEK COUTURE|https://opencorporates.com/companies/fr/395111032|[]|525051|[]
80|/api/corporates/525052|Corporate|518287859|[/api/compte_de_resultats/266646]|[]|4674B|BOM DISTRIBUTION|https://opencorporates.com/companies/fr/518287859|[]|525052|[]
81|/api/corporates/525053|Corporate|451411474|[/api/compte_de_resultats/266647]|[]|6920Z|ANALYS AUDIT|https://opencorporates.com/companies/fr/451411474|[]|525053|[]
82|/api/corporates/525054|Corporate|833786064|[]|[]|8553Z|CONDUITES SR|https://opencorporates.com/companies/fr/833786064|[]|525054|[]
83|/api/corporates/525055|Corporate|835055245|[]|[]|8299Z|CLN|https://opencorporates.com/companies/fr/835055245|[]|525055|[]
84|/api/corporates/525056|Corporate|751570243|[]|[]|3250A|CD CORSET|https://opencorporates.com/companies/fr/751570243|[]|525056|[]
85|/api/corporates/525057|Corporate|565520194|[]|[]|1310Z|LA LINIERE DE SAINT MARTIN|https://opencorporates.com/companies/fr/565520194|[]|525057|[]
86|/api/corporates/525058|Corporate|419678396|[]|[]|4399B|E.R.T.B.I.|https://opencorporates.com/companies/fr/419678396|[]|525058|[]
87|/api/corporates/525059|Corporate|448324194|[/api/compte_de_resultats/266652]|[]|8559A|ZHONG YI|https://opencorporates.com/companies/fr/448324194|[]|525059|[]
88|/api/corporates/525060|Corporate|530036128|[]|[]|7112B|VECTOR CUATRO FRANCE|https://opencorporates.com/companies/fr/530036128|[]|525060|[]
89|/api/corporates/525061|Corporate|819451402|[]|[]|4331Z|BANDES MEDITERANEINE|https://opencorporates.com/companies/fr/819451402|[]|525061|[]
90|/api/corporates/525062|Corporate|532672458|[/api/compte_de_resultats/266759, /api/compte_de_resultats/266653]|[]|5621Z|UPC CONSULTING|https://opencorporates.com/companies/fr/532672458|[]|525062|[]
91|/api/corporates/525063|Corporate|834744211|[]|[]|7022Z|Appels d'Offres Conseils|https://opencorporates.com/companies/fr/834744211|[]|525063|[]
92|/api/corporates/525064|Corporate|823100862|[/api/compte_de_resultats/266654]|[]|4771Z|FIOGAU|https://opencorporates.com/companies/fr/823100862|[]|525064|[]
93|/api/corporates/525065|Corporate|812620128|[]|[]|4778C|LES SUBLIMEES|https://opencorporates.com/companies/fr/812620128|[]|525065|[]
94|/api/corporates/525066|Corporate|825013428|[]|[]|4332A|VANCIA MENUISERIE|https://opencorporates.com/companies/fr/825013428|[]|525066|[]
95|/api/corporates/525067|Corporate|832300131|[]|[]|7022Z|WOMBAT|https://opencorporates.com/companies/fr/832300131|[]|525067|[]
96|/api/corporates/525068|Corporate|310996368|[/api/compte_de_resultats/266660, /api/compte_de_resultats/266659]|[]|4619A|ETABLISSEMENTS DESCOURS ET CABAUD - PRODUITS METALLURGIQUES|https://opencorporates.com/companies/fr/310996368|[]|525068|[]
97|/api/corporates/525069|Corporate|535202238|[/api/compte_de_resultats/266661]|[]|4711C|BIOCOOP DES MONTS D'OR|https://opencorporates.com/companies/fr/535202238|[]|525069|[]
98|/api/corporates/525070|Corporate|378423511|[]|[]|4334Z|CHIAVASSA SARL|https://opencorporates.com/companies/fr/378423511|[]|525070|[]
99|/api/corporates/525071|Corporate|799391057|[/api/compte_de_resultats/266662]|[]|6201Z|KLOVE VENTURES|https://opencorporates.com/companies/fr/799391057|[]|525071|[]
100|/api/corporates/525072|Corporate|811821370|[]|[]|5630Z|RVT BNT|https://opencorporates.com/companies/fr/811821370|[]|525072|[]
101|/api/corporates/525073|Corporate|502994163|[/api/compte_de_resultats/266669]|[]|4321A|R.S.E. - ROSA SEGUIN ELECTRICITE|https://opencorporates.com/companies/fr/502994163|[]|525073|[]
102|/api/corporates/525074|Corporate|834861478|[]|[]|8622B|SELARL DU DOCTEUR JULIEN HENRY|https://opencorporates.com/companies/fr/834861478|[]|525074|[]
103|/api/corporates/525075|Corporate|808926885|[]|[]|7311Z|DEA - DIGITAL EVENT AGENCY|https://opencorporates.com/companies/fr/808926885|[]|525075|[]
104|/api/corporates/525076|Corporate|750510430|[]|[]|8559A|HUMAIN & ASSOCIE|https://opencorporates.com/companies/fr/750510430|[]|525076|[]
105|/api/corporates/525077|Corporate|805071834|[]|[]|6202A|DelenData SAS|https://opencorporates.com/companies/fr/805071834|[]|525077|[]
106|/api/corporates/525078|Corporate|819477415|[/api/compte_de_resultats/266674]|[]|4511Z|Lyon Trade & Investment|https://opencorporates.com/companies/fr/819477415|[]|525078|[]
107|/api/corporates/525079|Corporate|815124060|[/api/compte_de_resultats/266676]|[]|4799B|KRONOLOGY|https://opencorporates.com/companies/fr/815124060|[]|525079|[]
108|/api/corporates/525080|Corporate|480944370|[/api/compte_de_resultats/266680]|[]|7022Z|ORAVIS|https://opencorporates.com/companies/fr/480944370|[]|525080|[]
109|/api/corporates/525081|Corporate|329452502|[/api/compte_de_resultats/266681]|[]|7022Z|CONSEIL ET FORMATION EN GESTION INFORMATIQUE|https://opencorporates.com/companies/fr/329452502|[]|525081|[]
110|/api/corporates/525082|Corporate|820078970|[/api/compte_de_resultats/266682]|[]|3900Z|METAMIANTE|https://opencorporates.com/companies/fr/820078970|[]|525082|[]
111|/api/corporates/525083|Corporate|392855839|[]|[]|6920Z|LEXOR|https://opencorporates.com/companies/fr/392855839|[]|525083|[]
112|/api/corporates/525084|Corporate|498800044|[]|[]|6420Z|METAL CONSTRUCTEUR|https://opencorporates.com/companies/fr/498800044|[]|525084|[]
113|/api/corporates/525085|Corporate|538207804|[/api/compte_de_resultats/266805, /api/compte_de_resultats/266684]|[]|6201Z|DIP TECHNOLOGY|https://opencorporates.com/companies/fr/538207804|[]|525085|[]
114|/api/corporates/525086|Corporate|837856384|[/api/compte_de_resultats/266686]|[]|4932Z|ALLIANCE TAXI|https://opencorporates.com/companies/fr/837856384|[]|525086|[]
115|/api/corporates/525087|Corporate|834119240|[/api/compte_de_resultats/266689]|[]|4399C|T.A TERRASSEMENT|https://opencorporates.com/companies/fr/834119240|[]|525087|[]
116|/api/corporates/525088|Corporate|752618892|[/api/compte_de_resultats/266690]|[]|7112B|CSA ELEC|https://opencorporates.com/companies/fr/752618892|[]|525088|[]
117|/api/corporates/525089|Corporate|837773365|[]|[]|0000Z|MH'B TAXI LYON|https://opencorporates.com/companies/fr/837773365|[]|525089|[]
118|/api/corporates/525090|Corporate|788595601|[]|[]|5911A|LA SOCIETE DES APACHES|https://opencorporates.com/companies/fr/788595601|[]|525090|[]
119|/api/corporates/525091|Corporate|789813821|[]|[]|4399C|BATIMENT CLB|https://opencorporates.com/companies/fr/789813821|[]|525091|[]
120|/api/corporates/525092|Corporate|410164644|[]|[]|3320B|IDESA|https://opencorporates.com/companies/fr/410164644|[]|525092|[]
121|/api/corporates/525093|Corporate|528437205|[]|[]|7112B|ALTER WATER|https://opencorporates.com/companies/fr/528437205|[]|525093|[]
122|/api/corporates/525094|Corporate|820502656|[]|[]|4725Z|Escale Bière|https://opencorporates.com/companies/fr/820502656|[]|525094|[]
123|/api/corporates/525095|Corporate|753940444|[]|[]|7010Z|JANDILLA INVEST|https://opencorporates.com/companies/fr/753940444|[]|525095|[]
124|/api/corporates/525096|Corporate|517884243|[/api/compte_de_resultats/266692]|[]|6420Z|C2LA|https://opencorporates.com/companies/fr/517884243|[]|525096|[]
125|/api/corporates/525097|Corporate|499667442|[]|[]|5621Z|ON NEM|https://opencorporates.com/companies/fr/499667442|[]|525097|[]
126|/api/corporates/525098|Corporate|489118372|[]|[]|4520A|SAINT NAZAIRE SERVICES AUTOS|https://opencorporates.com/companies/fr/489118372|[]|525098|[]
127|/api/corporates/525099|Corporate|394164040|[]|[]|4519Z|EURO SERVICE|https://opencorporates.com/companies/fr/394164040|[]|525099|[]
128|/api/corporates/525100|Corporate|407649433|[]|[]|4673A|L'ATELIER DES TRADITIONS|https://opencorporates.com/companies/fr/407649433|[]|525100|[]
129|/api/corporates/525101|Corporate|324205533|[/api/compte_de_resultats/266695]|[]|4399C|GREVON ET FILS|https://opencorporates.com/companies/fr/324205533|[]|525101|[]
130|/api/corporates/525102|Corporate|484912928|[/api/compte_de_resultats/266696]|[]|4631Z|PROSOL EXPLOITATION|https://opencorporates.com/companies/fr/484912928|[]|525102|[]
131|/api/corporates/525103|Corporate|788506442|[]|[]|9602A|HAIR STYLE II|https://opencorporates.com/companies/fr/788506442|[]|525103|[]
132|/api/corporates/525104|Corporate|841236094|[/api/compte_de_resultats/266699]|[]|0000Z|SCM SERVICES|https://opencorporates.com/companies/fr/841236094|[]|525104|[]
133|/api/corporates/525105|Corporate|314406646|[/api/compte_de_resultats/266701]|[]|2599B|DANI ALU|https://opencorporates.com/companies/fr/314406646|[]|525105|[]
134|/api/corporates/525106|Corporate|832021224|[/api/compte_de_resultats/266702]|[]|4638A|MAREE EXPLOITATION|https://opencorporates.com/companies/fr/832021224|[]|525106|[]
135|/api/corporates/525107|Corporate|823839451|[/api/compte_de_resultats/266704]|[]|7022Z|OVEUS|https://opencorporates.com/companies/fr/823839451|[]|525107|[]
136|/api/corporates/525108|Corporate|819138629|[]|[]|4322B|SARL ECOTHERMAL|https://opencorporates.com/companies/fr/819138629|[]|525108|[]
137|/api/corporates/525109|Corporate|443666383|[/api/compte_de_resultats/266707]|[]|4322A|HERVE BAROU PLOMBERIE|https://opencorporates.com/companies/fr/443666383|[]|525109|[]
138|/api/corporates/525110|Corporate|828887729|[/api/compte_de_resultats/266709]|[]|8121Z|BLEU|https://opencorporates.com/companies/fr/828887729|[]|525110|[]
139|/api/corporates/525111|Corporate|830747283|[]|[]|4321A|AZS|https://opencorporates.com/companies/fr/830747283|[]|525111|[]
140|/api/corporates/525112|Corporate|824809776|[]|[]|6420Z|VENISSY INVESTISSEMENT|https://opencorporates.com/companies/fr/824809776|[]|525112|[]
141|/api/corporates/525113|Corporate|450400924|[/api/compte_de_resultats/266710]|[]|4673A|ALLIANCE BOIS|https://opencorporates.com/companies/fr/450400924|[]|525113|[]
142|/api/corporates/525114|Corporate|529469900|[]|[]|6920Z|SAFIGEC MEDITERRANEE|https://opencorporates.com/companies/fr/529469900|[]|525114|[]
143|/api/corporates/525115|Corporate|819800459|[/api/compte_de_resultats/266711]|[]|6831Z|BSTP|https://opencorporates.com/companies/fr/819800459|[]|525115|[]
144|/api/corporates/525116|Corporate|817933971|[/api/compte_de_resultats/266712]|[]|6492Z|ELITE FINANCE|https://opencorporates.com/companies/fr/817933971|[]|525116|[]
145|/api/corporates/525117|Corporate|965502016|[/api/compte_de_resultats/266713]|[]|2562B|CEMA|https://opencorporates.com/companies/fr/965502016|[]|525117|[]
146|/api/corporates/525118|Corporate|800009243|[]|[]|4771Z|CAP 13|https://opencorporates.com/companies/fr/800009243|[]|525118|[]
147|/api/corporates/525119|Corporate|533973848|[]|[]|4669C|AV-SYSTEMS|https://opencorporates.com/companies/fr/533973848|[]|525119|[]
148|/api/corporates/525120|Corporate|532569084|[]|[]|6820B|GOUDY|https://opencorporates.com/companies/fr/532569084|[]|525120|[]
149|/api/corporates/525121|Corporate|495128910|[/api/compte_de_resultats/266719, /api/compte_de_resultats/266727]|[]|7311Z|A OTO|https://opencorporates.com/companies/fr/495128910|[]|525121|[]
150|/api/corporates/525122|Corporate|498794106|[]|[]|8122Z|EURL LEFEBVRE PATRICK|https://opencorporates.com/companies/fr/498794106|[]|525122|[]
151|/api/corporates/525123|Corporate|831181458|[/api/compte_de_resultats/266717]|[]|6832A|APPART INVEST ONE|https://opencorporates.com/companies/fr/831181458|[]|525123|[]
152|/api/corporates/525124|Corporate|793077256|[]|[]|4332B|MENUISERIE POSE NEGOCE|https://opencorporates.com/companies/fr/793077256|[]|525124|[]
153|/api/corporates/525125|Corporate|790202030|[]|[]|7010Z|BOCATECH|https://opencorporates.com/companies/fr/790202030|[]|525125|[]
154|/api/corporates/525126|Corporate|830687992|[/api/compte_de_resultats/312002]|[]|6810Z|SNC DU LAVOIR|https://opencorporates.com/companies/fr/830687992|[]|525126|[]
155|/api/corporates/525127|Corporate|504282047|[]|[]|7010Z|PROUD EXPANSION|https://opencorporates.com/companies/fr/504282047|[]|525127|[]
156|/api/corporates/525128|Corporate|750735458|[/api/compte_de_resultats/266721]|[]|7022Z|NORMANDE DE CAPITALISATION|https://opencorporates.com/companies/fr/750735458|[]|525128|[]
157|/api/corporates/525129|Corporate|969502822|[/api/compte_de_resultats/266723]|[]|6832A|REGIE GAMBETTA - CHAMARIER & COMPAGNIE|https://opencorporates.com/companies/fr/969502822|[]|525129|[]
158|/api/corporates/525130|Corporate|518290432|[]|[]|8559A|A CAPPELLA|https://opencorporates.com/companies/fr/518290432|[]|525130|[]
159|/api/corporates/525131|Corporate|490374378|[]|[]|4322A|MINGUEZA|https://opencorporates.com/companies/fr/490374378|[]|525131|[]
160|/api/corporates/525132|Corporate|823018254|[]|[]|7112B|HELIOTRANS|https://opencorporates.com/companies/fr/823018254|[]|525132|[]
161|/api/corporates/525133|Corporate|437503527|[]|[]|2829A|OUTILAB|https://opencorporates.com/companies/fr/437503527|[]|525133|[]
162|/api/corporates/525134|Corporate|954504742|[]|[]|2562B|SPC MANUFACTURING|https://opencorporates.com/companies/fr/954504742|[]|525134|[]
163|/api/corporates/525135|Corporate|835321753|[/api/compte_de_resultats/266731]|[]|6499Z|ZERO SPREAD TECHNOLOGIES|https://opencorporates.com/companies/fr/835321753|[]|525135|[]
164|/api/corporates/525136|Corporate|505387985|[]|[]|7820Z|DOMINO STAFF BOURGOGNE|https://opencorporates.com/companies/fr/505387985|[]|525136|[]
165|/api/corporates/525137|Corporate|532115151|[/api/compte_de_resultats/266735]|[]|6420Z|O.P.N.R.|https://opencorporates.com/companies/fr/532115151|[]|525137|[]
166|/api/corporates/525138|Corporate|820593762|[/api/compte_de_resultats/266737]|[]|7010Z|ALPI|https://opencorporates.com/companies/fr/820593762|[]|525138|[]
167|/api/corporates/525139|Corporate|797552726|[]|[]|4776Z|AU PARADIS DES FLEURS|https://opencorporates.com/companies/fr/797552726|[]|525139|[]
168|/api/corporates/525140|Corporate|444168728|[]|[]|5610A|STUDIO 16|https://opencorporates.com/companies/fr/444168728|[]|525140|[]
169|/api/corporates/525141|Corporate|802666834|[]|[]|4110D|UTEI LES AMPHITEALES|https://opencorporates.com/companies/fr/802666834|[]|525141|[]
170|/api/corporates/525142|Corporate|524803921|[]|[]|7022Z|IDEACTIV'RH|https://opencorporates.com/companies/fr/524803921|[]|525142|[]
171|/api/corporates/525143|Corporate|326480720|[]|[]|4211Z|BUFFIN TP|https://opencorporates.com/companies/fr/326480720|[]|525143|[]
172|/api/corporates/525144|Corporate|323140897|[/api/compte_de_resultats/266741]|[]|4639B|MASSE LYON|https://opencorporates.com/companies/fr/323140897|[]|525144|[]
173|/api/corporates/525145|Corporate|815096441|[]|[]|7010Z|ACM-ACR Holding|https://opencorporates.com/companies/fr/815096441|[]|525145|[]
174|/api/corporates/525146|Corporate|832880819|[/api/compte_de_resultats/266743]|[]|6810Z|ILEX DEVELOPPEMENT|https://opencorporates.com/companies/fr/832880819|[]|525146|[]
