|@id|@type|AchatMatierePremiereAutreAppro|AchatsDeMarchandises|AutreInteretEtProduitAssimile|AutresAchatEtChargesExternes|AutresCharges|AutresProduits|Benefice|ChargesExceptionnelleOperationCapital|ChargesExceptionnelleOperationGestion|ChargesExploitation|ChargesFinancieres|ChargesNetteCessionValeurMobiliereDePlacement|ChargesSociales|ChiffresAffairesNet|Corporate|DifferenceNegativeChange|DifferencesPositivesChange|Dividende|DotationAmortissementImmobilisations|DotationDepreciationActifCirculant|DotationDepreciationImmobilisations|DotationExceptionnelleAmortissementDepreciationProvision|DotationProvisions|DotationsFinancieresAmortissementDepreciationProvision|EffectifsMoyens|ImpotTaxesEtVersementsAssimiles|ImpotsSurLesBenefices|InteretEtChargeAssimilees|ParticipationSalariesAuxResultats|ProductionImmobilisee|ProductionStocked|ProductionVendueDeBiens|ProductionVendueDeServices|ProduitExceptionnelOperationCapital|ProduitExceptionnelOperationGestion|ProduitsAutresValeursMobiliereEtCreancesActifImmobilise|ProduitsExploitation|ProduitsFinanciers|ProduitsFinanciersParticipations|ProduitsNetsCessionsValeursMobilesPlacement|RepriseDepreciationEtProvisionTransfertsCharges|RepriseDepreciationProvisionTransfertCharge|RepriseDepreciationProvisionsTransfertCharges|ResultatExceptionnel|ResultatExploitation|ResultatFinancier|SalairesEtTraitements|SubventionsExploitation|VariationStockMarchandise|VariationStockMatierePremiereEtAppro|VenteMarchandises|id|year
0|/api/compte_de_resultats/179971|CompteDeResultat|359241|32731|0|248631|43|1|209804|0|3175|1290129|0|0|173651|1485487|/api/corporates/396870|0|0|-1|24401|3650|0|0|0|0|-1|39095|50966|0|0|0|58739|1403639|1836|1683|1596|0|1549249|1546|1546|0|0|0|5022|103|259121|1546|423577|0|2787|-17679|80012|179971|2017
1|/api/compte_de_resultats/179972|CompteDeResultat|0|0|11543|152213|622|5|-304244|0|0|432243|447|0|81607|8546|/api/corporates/310534|0|0|-1|35861|0|0|0|0|0|2|2833|-7993|447|0|0|0|0|8546|0|0|0|108880|11574|31|0|0|0|100329|0|-323363|11127|159107|0|0|0|0|179972|2017
2|/api/compte_de_resultats/179973|CompteDeResultat|0|0|0|6661|1|0|38122|0|0|23026|0|0|0|66932|/api/corporates/178634|0|0|-1|9074|0|0|0|0|0|-1|7290|7942|0|0|0|0|0|66932|0|0|0|68098|991|991|0|0|0|1166|0|45072|991|0|0|0|0|0|179973|2017
3|/api/compte_de_resultats/179974|CompteDeResultat|35|202422|30|107759|1080|0|-26447|0|674|621652|1224|0|53957|577774|/api/corporates/396872|0|0|-1|30013|0|0|0|0|0|-1|11854|-3296|1224|0|0|0|0|15556|0|355|0|593396|54|24|0|0|0|2408|-318|-28256|-1169|213350|13214|1075|104|562217|179974|2017
4|/api/compte_de_resultats/179975|CompteDeResultat|0|0|98|10192|10|14|113506|2979|33|250102|69|0|86274|255720|/api/corporates/281239|0|0|-1|10251|0|0|0|0|0|-1|5770|14076|69|0|0|0|0|255720|4833|2078|0|268729|105124|104992|34|0|0|12995|3899|18627|105056|137606|0|0|0|0|179975|2016
5|/api/compte_de_resultats/179976|CompteDeResultat|0|0|11|173328|9925|15|48330|25580|5092|531452|1328|0|73759|584589|/api/corporates/396873|0|0|-1|16152|896|0|0|0|0|-1|20927|-243|1328|0|0|0|0|584589|15900|4268|0|591361|11|0|0|0|0|6756|-10505|59909|-1317|236466|0|0|0|0|179976|2017
6|/api/compte_de_resultats/179977|CompteDeResultat|0|0|42|176409|8000|22|72420|10687|1705|518371|1416|0|74377|597389|/api/corporates/396873|0|0|-1|10709|1572|0|0|0|0|-1|11837|11150|1416|0|0|0|0|597389|10359|2822|0|602528|42|0|0|0|0|5116|788|84156|-1374|235468|0|0|0|0|179977|2016
7|/api/compte_de_resultats/179978|CompteDeResultat|124740|0|0|284267|321|1|69970|0|1288|655875|3|0|80472|751858|/api/corporates/396875|0|0|-1|68|0|0|0|0|0|8|2697|24724|3|0|0|0|0|751858|0|0|0|751859|0|0|0|0|0|0|-1288|95985|-3|163308|0|0|0|0|179978|2017
8|/api/compte_de_resultats/179979|CompteDeResultat|0|0|0|122079|1|542|-4445|0|1110|287491|0|0|45566|283677|/api/corporates/396876|0|0|-1|20259|0|0|0|0|0|-1|2278|64|0|0|0|0|0|283677|0|0|0|284219|0|0|0|0|0|0|-1110|-3271|0|97308|0|0|0|0|179979|2017
9|/api/compte_de_resultats/179980|CompteDeResultat|0|0|0|396754|3600|0|-307628|0|0|400803|19123|0|0|10138|/api/corporates/267587|0|0|-1|0|0|0|0|0|0|-1|449|0|19123|0|0|0|0|10138|0|0|0|10138|102160|102160|0|0|0|0|0|-390665|83037|0|0|0|0|0|179980|2017
10|/api/compte_de_resultats/179981|CompteDeResultat|0|0|0|286980|7200|0|636094|0|0|294518|1547|0|0|271920|/api/corporates/267587|0|0|-1|0|0|0|0|0|0|-1|338|0|1547|0|0|0|0|271920|0|0|0|271920|660239|660239|0|0|0|0|0|-22598|658692|0|0|0|0|0|179981|2016
11|/api/compte_de_resultats/179982|CompteDeResultat|142535|0|0|71099|6|11|81580|0|0|415865|0|0|59029|526293|/api/corporates/396879|0|0|-1|25569|0|0|0|0|0|-1|6195|29098|0|0|0|0|460606|65687|0|237|0|526305|0|0|0|0|0|0|237|110440|0|153048|0|0|-41618|0|179982|2017
12|/api/compte_de_resultats/179983|CompteDeResultat|0|0|1575|6747|0|0|-5318|0|0|6893|0|0|0|0|/api/corporates/396880|0|0|-1|0|0|0|0|0|0|-1|146|0|0|0|0|0|0|0|0|0|0|0|1575|0|0|0|0|0|0|-6893|1575|0|0|0|0|0|179983|2017
13|/api/compte_de_resultats/179984|CompteDeResultat|0|0|1994|1152|0|0|695|0|0|1299|0|0|0|0|/api/corporates/396880|0|0|-1|0|0|0|0|0|0|-1|147|0|0|0|0|0|0|0|0|0|0|0|1994|0|0|0|0|0|0|-1299|1994|0|0|0|0|0|179984|2016
14|/api/compte_de_resultats/179985|CompteDeResultat|0|239779|0|1474|1|1|-504|0|0|2495|0|0|0|1990|/api/corporates/396882|0|0|-1|0|0|0|0|0|0|-1|1020|0|0|0|0|0|0|1990|0|0|0|1991|0|0|0|0|0|0|0|-504|0|0|0|-239779|0|0|179985|2017
15|/api/compte_de_resultats/179986|CompteDeResultat|0|62603|0|221459|0|0|61546|0|34|284948|0|0|0|363884|/api/corporates/396883|0|0|-1|245|0|0|0|0|0|-1|641|17357|0|0|0|0|0|294774|0|0|0|363884|0|0|0|0|0|0|-34|78937|0|0|0|0|0|69110|179986|2017
16|/api/compte_de_resultats/179987|CompteDeResultat|6289|0|1482|3815184|95909|44|924808|2602|35964|7765477|24814|0|1022527|8675782|/api/corporates/396886|0|0|-1|94348|23910|0|5836|0|0|80|166597|265863|24814|106551|0|0|0|8675782|0|38915|0|8825791|263111|261629|0|0|4099|149964|-1389|1060314|238297|2540713|0|0|0|0|179987|2017
17|/api/compte_de_resultats/179988|CompteDeResultat|0|0|0|6639|0|0|-6639|0|0|6639|0|0|0|0|/api/corporates/178916|0|0|-1|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-6639|0|0|0|0|0|0|179988|2017
18|/api/compte_de_resultats/179989|CompteDeResultat|0|193731|0|40036|0|0|13631|0|0|274226|3689|0|812|284788|/api/corporates/396892|0|0|-1|9626|0|0|0|0|0|-1|4905|3334|3689|0|0|0|0|0|0|0|0|294880|0|0|0|0|0|10092|0|20654|-3689|0|0|0|25113|284788|179989|2017
19|/api/compte_de_resultats/179990|CompteDeResultat|0|0|70|40020|0|1|159682|0|0|145247|2209|0|0|273282|/api/corporates/155430|0|0|-1|103967|0|0|0|0|0|-1|1261|60821|2209|0|0|0|0|273282|30000|64606|0|273283|70|0|0|0|0|0|94606|128035|-2139|0|0|0|0|0|179990|2017
20|/api/compte_de_resultats/179991|CompteDeResultat|0|0|0|28109|117|0|-65362|0|36818|30279|0|0|0|0|/api/corporates/326828|0|0|-1|970|0|0|0|0|0|-1|1083|0|0|0|0|0|0|0|0|1735|0|0|0|0|0|0|0|0|-35083|-30279|0|0|0|0|0|0|179991|2016
21|/api/compte_de_resultats/179992|CompteDeResultat|0|0|23|13876|0|0|860867|0|0|199959|31266|0|0|286746|/api/corporates/396899|0|0|-1|149038|0|0|0|0|0|-1|37045|138926|31266|0|0|0|0|286746|0|0|10127|286746|944271|934121|0|0|0|0|0|86787|913005|0|0|0|0|0|179992|2017
22|/api/compte_de_resultats/179993|CompteDeResultat|0|0|164|14135|0|0|86427|0|0|202348|41416|0|0|285374|/api/corporates/396899|0|0|-1|149038|0|0|0|0|0|-1|39175|347701|41416|0|0|0|0|285374|0|0|8118|285374|392517|384236|0|0|0|0|0|83026|351102|0|0|0|0|0|179993|2016
23|/api/compte_de_resultats/179994|CompteDeResultat|0|0|0|8136|0|0|989696|0|0|8300|22|0|0|0|/api/corporates/396901|0|0|-1|0|0|0|0|0|0|-1|164|2570|22|0|0|0|0|0|0|0|0|0|1000588|1000588|0|0|0|0|0|-8300|1000566|0|0|0|0|0|179994|2017
24|/api/compte_de_resultats/179995|CompteDeResultat|772391|0|0|498237|51259|690|49239|0|832|1706076|3408|0|73642|1776327|/api/corporates/396903|0|0|-1|18497|3155|0|0|0|0|-1|9968|9020|3408|0|0|-19670|1776327|0|0|0|0|1768426|149|0|149|0|0|11078|-832|62350|-3259|256345|0|0|22582|0|179995|2017
25|/api/compte_de_resultats/179996|CompteDeResultat|1093762|0|15|831587|2685|325|146661|0|135|2054097|12225|0|0|2178329|/api/corporates/157251|0|0|-1|111780|9055|0|0|0|0|-1|7912|51958|12225|0|0|0|1587812|590517|10500|62182|0|2192362|32|18|0|0|0|13708|72547|138265|-12192|0|0|0|-2684|0|179996|2017
26|/api/compte_de_resultats/179997|CompteDeResultat|0|0|0|38715|385|24|28034|0|0|109786|0|0|17709|142172|/api/corporates/396906|0|0|-1|0|0|0|0|0|0|-1|6487|4375|0|0|0|0|0|142172|0|0|0|142196|0|0|0|0|0|0|0|32409|0|46491|0|0|0|0|179997|2017
27|/api/compte_de_resultats/179998|CompteDeResultat|39216|0|0|115222|0|12|13304|0|0|308710|6745|0|22934|284027|/api/corporates/396907|0|0|-1|26288|0|0|0|0|0|-1|8312|0|6745|0|1035|-1630|0|284027|0|0|0|328759|0|0|0|0|0|900|0|20049|-6745|99503|44415|0|-2766|0|179998|2017
28|/api/compte_de_resultats/179999|CompteDeResultat|0|0|0|3451|0|0|-20969|0|22258|8686|6|0|0|5300|/api/corporates/396908|0|0|-1|0|0|0|0|3281|0|-1|1954|0|6|0|0|0|0|5300|0|4681|0|5300|0|0|0|0|0|0|-17577|-3386|-6|0|0|0|0|0|179999|2015
29|/api/compte_de_resultats/180000|CompteDeResultat|587113|0|39|2229870|4473|605|-90590|0|0|3894886|10943|0|257264|3395780|/api/corporates/396910|0|0|-1|19040|0|0|0|139000|0|14|56479|-296620|10943|0|0|0|0|3395780|0|0|0|3518581|39|0|0|0|0|122196|0|-376305|-10904|601736|0|0|-89|0|180000|2017
30|/api/compte_de_resultats/180001|CompteDeResultat|57965|266023|134|1411475|89330|19|315843|2120|3002|3143695|17225|12|264034|2658234|/api/corporates/396911|0|0|-1|2591|698|0|0|0|0|44|31127|24684|17213|0|0|371|285030|1465164|2203|318093|0|3185300|972|838|0|0|0|387|315175|41605|-16253|1020986|526290|-1269|735|908040|180001|2017
31|/api/compte_de_resultats/180002|CompteDeResultat|0|1283084|0|541384|608|31|30259|0|35|2178369|35191|0|39939|2245503|/api/corporates/396912|0|0|-1|104243|0|0|0|0|0|-1|11643|2907|35191|0|0|0|0|2121|0|827|0|2245933|0|0|0|0|0|0|792|67565|-35191|272177|400|-74709|0|2243382|180002|2016
32|/api/compte_de_resultats/180003|CompteDeResultat|0|7557|924|86779|0|0|-2596|51722|0|109614|837|0|0|118441|/api/corporates/396915|0|0|-1|14907|0|0|0|0|0|-1|371|0|837|0|0|0|0|27148|39167|4|0|119482|924|0|0|0|0|1041|-12551|9868|87|0|0|0|0|91293|180003|2017
33|/api/compte_de_resultats/180004|CompteDeResultat|0|0|1964|114164|101|24|2947|0|375|504541|2661|0|46378|494762|/api/corporates/396917|0|0|-1|35989|0|0|0|0|0|4|26102|456|2661|0|0|0|0|494762|0|13792|0|495223|1964|0|0|0|0|436|13417|-9318|-696|281807|0|0|0|0|180004|2015
34|/api/compte_de_resultats/180005|CompteDeResultat|1604931|0|14|350982|45|15|20991|0|1800|2242970|77950|0|86784|2489463|/api/corporates/396920|75089|45626|-1|1294|0|0|0|0|2861|2|5916|343|0|0|0|-203118|2480947|8516|0|0|0|2292480|51574|13|0|5921|0|6120|-1800|49510|-26376|193018|0|0|0|0|180005|2017
35|/api/compte_de_resultats/180006|CompteDeResultat|0|63486|0|27501|157|1250|35215|0|0|68766|274|0|2596|109793|/api/corporates/396922|274|24|-1|0|0|0|0|0|0|-1|1634|6812|0|0|0|0|0|70194|0|0|0|111043|24|0|0|0|0|0|0|42277|-250|0|0|-26608|0|39600|180006|2017
36|/api/compte_de_resultats/180007|CompteDeResultat|0|0|0|52597|9|410|-4561|0|85|70457|0|0|2618|64150|/api/corporates/396923|0|0|-1|532|1319|0|0|0|0|-1|1369|0|0|0|0|0|64150|0|0|0|0|65981|0|0|0|0|0|0|-85|-4476|0|12013|1422|0|0|0|180007|2017
37|/api/compte_de_resultats/180008|CompteDeResultat|153650|-92|0|43816|2|2|8589|0|0|289421|891|0|24219|298679|/api/corporates/396924|0|0|-1|14340|0|0|0|0|0|-1|809|980|891|0|0|0|0|298679|1200|0|0|298682|0|0|0|0|0|0|1200|9260|-891|44216|0|0|8459|0|180008|2017
38|/api/compte_de_resultats/180009|CompteDeResultat|0|0|0|18060|0|25554|6105|0|0|31947|48790|10248|0|0|/api/corporates/137235|0|0|-1|13493|0|0|0|0|38056|-1|394|0|486|0|0|0|0|0|0|0|156|31064|55778|0|45374|10248|0|5510|0|-883|6988|0|0|0|0|0|180009|2017
39|/api/compte_de_resultats/180010|CompteDeResultat|68561|0|1|38418|291|5|335|0|0|136439|342|0|-236|136563|/api/corporates/396926|0|0|-1|6383|0|0|0|0|0|-1|2515|-100|342|0|0|0|0|136563|0|0|0|137015|1|0|0|0|0|448|0|577|-342|25007|0|0|-4500|0|180010|2016
40|/api/compte_de_resultats/180011|CompteDeResultat|0|0|0|1000|0|0|-1076|0|0|1076|0|0|0|0|/api/corporates/310922|0|0|-1|0|0|0|0|0|0|-1|76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1076|0|0|0|0|0|0|180011|2017
41|/api/compte_de_resultats/180012|CompteDeResultat|0|0|2|46998|30|6860|111038|0|3|113594|55550|0|17686|318910|/api/corporates/396928|0|0|-1|106|0|0|0|0|31800|2|1306|63809|23750|0|0|0|0|318910|0|11|0|325770|18213|18211|0|0|0|0|9|212176|-37337|47467|0|0|0|0|180012|2017
42|/api/compte_de_resultats/180013|CompteDeResultat|85274|0|0|156074|59983|31|95802|0|3074|1355122|17|0|271295|1410075|/api/corporates/396932|0|0|60000|5615|0|0|0|0|0|-1|26347|20460|17|0|0|0|0|1410075|0|0|0|1474474|0|0|0|0|0|59102|-3074|119353|-17|750534|5266|0|0|0|180013|2017
43|/api/compte_de_resultats/180014|CompteDeResultat|640880|0|0|860143|1|0|-42374|0|2905|1530077|0|0|0|8750|/api/corporates/29107|0|0|-1|0|0|0|0|0|0|-1|29052|0|0|0|0|1481857|0|8750|0|0|0|1490608|0|0|0|0|0|0|-2905|-39469|0|0|0|0|0|0|180014|2016
44|/api/compte_de_resultats/180015|CompteDeResultat|0|0|167|174380|9721|171|-4734|0|0|495800|2971|0|67339|355293|/api/corporates/396934|65|0|-1|44529|0|0|0|0|0|-1|11416|0|2906|0|0|0|0|355293|0|131060|0|362811|167|0|0|0|0|7347|131060|-132990|-2804|188415|0|0|0|0|180015|2016
45|/api/compte_de_resultats/180016|CompteDeResultat|2693|177135|293|71616|358|129|22783|0|100|461839|131|0|37647|444918|/api/corporates/396935|0|0|-1|6793|0|0|0|0|0|-1|4272|2099|131|0|0|1849|0|172362|0|0|0|486659|293|0|0|0|0|39763|-100|24820|161|162120|0|-794|0|272556|180016|2017
46|/api/compte_de_resultats/180017|CompteDeResultat|0|0|0|18176|5|0|29662|0|0|36925|10|0|4936|71831|/api/corporates/286504|0|0|-1|0|0|0|0|0|0|-1|1006|5234|10|0|0|0|71831|0|0|0|0|71831|0|0|0|0|0|0|0|34906|-10|12800|0|0|0|0|180017|2017
47|/api/compte_de_resultats/180018|CompteDeResultat|0|0|0|2121289|53709|414|308730|0|1618|7385306|50622|0|1358947|7160730|/api/corporates/396937|30|0|-1|614818|14553|0|3541|33046|0|105|76209|43003|50592|4493|567570|0|0|7147769|0|10|0|7791717|0|0|0|0|5586|63003|437|406411|-50622|3112964|0|-228|0|12961|180018|2018
48|/api/compte_de_resultats/180019|CompteDeResultat|0|0|0|1879|0|0|-3158|0|0|3017|141|0|1138|0|/api/corporates/396938|0|0|-1|0|0|0|0|0|0|-1|0|0|141|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-3017|-141|0|0|0|0|0|180019|2016
49|/api/compte_de_resultats/180020|CompteDeResultat|0|0|0|139072|11222|5|2118|0|0|593084|817|0|66613|582385|/api/corporates/172620|0|0|-1|7428|844|0|0|0|0|-1|4523|0|817|0|0|1599|0|582385|0|367|0|595652|0|0|0|0|0|11663|367|2568|-817|363382|0|0|0|0|180020|2017
50|/api/compte_de_resultats/180021|CompteDeResultat|0|0|0|31224|1|2|2065|0|0|44657|0|0|4934|47015|/api/corporates/135137|0|0|-1|0|0|0|0|0|0|-1|293|295|0|0|0|0|0|47015|0|0|0|47017|0|0|0|0|0|0|0|2360|0|8205|0|0|0|0|180021|2017
51|/api/compte_de_resultats/180022|CompteDeResultat|0|0|494|606264|0|8|1006617|0|245|1523236|303468|0|0|2297737|/api/corporates/396940|0|0|-1|759009|0|0|1512|0|0|-1|157962|0|303468|0|0|0|0|2297737|0|0|0|2297746|494|0|0|0|536839|0|535081|774510|-302974|0|0|0|0|0|180022|2017
52|/api/compte_de_resultats/180023|CompteDeResultat|35566|16279898|1808|2409791|26813|3478|1239730|30820|12944|21161406|13531|0|673898|22844382|/api/corporates/396942|970|51|-1|176337|21744|0|0|0|0|47|348542|577368|12561|0|0|0|0|459661|40920|39500|0|22953519|1859|0|0|0|0|105658|36657|1792113|-11671|1700700|0|-511882|0|22384722|180023|2017
53|/api/compte_de_resultats/180024|CompteDeResultat|176706|0|3715|4824803|97|0|10785|0|0|5459005|11944|0|65840|5397723|/api/corporates/396943|0|0|-1|172398|0|0|0|0|0|5|8054|1942|11944|0|0|0|0|5397723|76876|4560|0|5398523|3715|0|0|0|0|800|81437|-60481|-8228|211104|0|0|0|0|180024|2017
54|/api/compte_de_resultats/180025|CompteDeResultat|33448|0|0|243663|221|52|53748|0|22773|508063|1230|0|56021|504190|/api/corporates/396947|0|0|-1|22789|0|0|0|0|0|-1|3835|10660|1230|0|0|0|0|504190|0|10|0|596465|0|0|0|0|0|92222|-22763|88402|-1230|148083|0|0|0|0|180025|2017
55|/api/compte_de_resultats/180026|CompteDeResultat|0|0|2377|225498|10207|3|63484|0|-742|1015134|565|0|121428|1029245|/api/corporates/396949|0|0|72132|9899|290|0|0|0|0|32|16018|10776|565|11244|0|0|0|1029245|0|12696|0|1085389|2377|0|0|0|0|33080|13438|70254|1812|631795|23061|0|0|0|180026|2017
56|/api/compte_de_resultats/180027|CompteDeResultat|2968053|0|7933|5034853|76088|54|533942|0|90|17830926|74208|0|2618238|17815519|/api/corporates/396953|71372|61207|800575|79862|93985|0|0|190523|0|-1|345287|-148324|2835|216500|0|0|0|17815519|2041|29822|0|18406339|69140|0|0|0|0|577438|31773|575413|-5068|5944538|13327|0|479494|0|180027|2017
57|/api/compte_de_resultats/180028|CompteDeResultat|15500|21561|400|244206|616|1142|-34258|0|0|425904|159|0|4926|389214|/api/corporates/212450|0|0|-1|12699|0|0|0|0|0|-1|10338|0|159|0|0|0|0|344889|0|1049|0|390356|400|0|0|0|0|0|1049|-35548|242|110835|0|2981|2242|44325|180028|2017
58|/api/compte_de_resultats/180029|CompteDeResultat|0|0|0|51093|3|0|567|0|94|305508|2479|0|61409|302200|/api/corporates/229387|0|0|-1|58934|0|0|0|0|0|-1|2069|100|2479|0|0|0|0|302200|0|5694|0|303030|23|23|0|0|0|830|5601|-2478|-2456|132000|0|0|0|0|180029|2016
59|/api/compte_de_resultats/180030|CompteDeResultat|0|51636229|94887|8440325|246919|17100|-117787|0|55999|70420082|184723|0|1815631|69699170|/api/corporates/396956|0|0|775520|328325|133080|0|101227|604107|0|-1|546840|104115|184723|-13111|0|0|0|2136404|0|78702|0|70049798|94887|0|0|0|511860|333529|433336|-370283|-89836|4949795|0|0|1718830|67562766|180030|2017
60|/api/compte_de_resultats/180031|CompteDeResultat|0|0|0|56300|2|2|15083|0|0|819164|1822|0|221846|782421|/api/corporates/168795|0|0|-1|1923|0|0|0|0|0|-1|10022|3015|1822|0|0|0|0|782421|0|0|0|839084|0|0|0|0|0|55100|0|19919|-1822|529072|1561|0|0|0|180031|2017
61|/api/compte_de_resultats/180032|CompteDeResultat|0|286871|0|90073|139|0|959|0|82|679722|1492|0|78082|670825|/api/corporates/396957|0|0|-1|20412|6740|0|0|0|0|-1|4783|0|1492|0|11000|0|263681|0|0|289|3|681964|3|0|0|0|0|139|206|2242|-1489|196555|0|-3933|0|407143|180032|2016
62|/api/compte_de_resultats/180033|CompteDeResultat|95064|0|220|53250|2|3|10418|0|40|253300|100|0|22746|261365|/api/corporates/396962|0|81|-1|2135|2143|0|0|0|0|-1|2981|-1568|100|0|0|0|260566|799|0|382|0|261607|301|0|0|0|0|240|342|8308|201|61230|0|0|13749|0|180033|2016
63|/api/compte_de_resultats/180034|CompteDeResultat|24995|13375|0|50307|266|2|9101|0|0|229014|1452|0|9592|231513|/api/corporates/396964|0|0|-1|8376|0|0|0|0|0|-1|2806|819|1452|0|0|0|0|210981|0|0|0|240386|0|0|0|0|0|8872|0|11372|-1452|118644|0|-50|704|20532|180034|2017
64|/api/compte_de_resultats/180035|CompteDeResultat|24394|12573|0|48575|403|5|6543|0|0|229019|982|0|12071|233792|/api/corporates/396964|0|0|-1|7151|0|0|0|0|0|-1|2355|-505|982|0|0|0|0|213541|0|0|0|236038|0|0|0|0|0|2242|0|7020|-982|119834|0|1422|240|20251|180035|2016
65|/api/compte_de_resultats/180036|CompteDeResultat|4904574|58577|6736|1167866|0|0|118792|0|31248|8043638|0|0|318197|8074497|/api/corporates/96375|0|0|-1|90571|42161|0|0|0|0|18|89580|61854|0|0|0|55920|7963846|7620|1083|6602|0|8241110|6736|0|0|0|0|110693|-23562|197472|6736|810661|0|40|561410|103031|180036|2017
66|/api/compte_de_resultats/180037|CompteDeResultat|0|59451|872|22838|3|30|12713|0|90|86633|90|0|2041|100799|/api/corporates/169330|0|0|-1|0|0|0|0|0|0|-1|1405|2259|90|0|0|0|0|0|0|85|0|100829|872|0|0|0|0|0|-5|14195|781|892|0|0|0|100799|180037|2017
67|/api/compte_de_resultats/180038|CompteDeResultat|0|0|0|31767|1|2|35079|0|466|122619|0|0|30376|171140|/api/corporates/216013|0|0|-1|0|0|0|0|0|0|-1|2299|14838|0|0|0|0|0|171140|0|0|0|173003|0|0|0|0|0|1860|-466|50383|0|58173|0|0|0|0|180038|2017
68|/api/compte_de_resultats/180039|CompteDeResultat|218830|13133|1|325624|1154|61|-34829|0|134|1183541|458|0|120866|1074774|/api/corporates/169306|0|0|-1|27455|13921|0|0|0|0|-1|11291|-60557|458|0|0|-16374|1048894|6450|0|0|0|1088725|21|0|19|0|0|30264|-134|-94815|-436|410263|0|41312|-311|19429|180039|2017
69|/api/compte_de_resultats/180040|CompteDeResultat|0|0|168|5322|0|221|46361|0|0|76273|870|0|0|0|/api/corporates/396969|0|0|-1|0|0|0|0|0|0|-1|722|-23115|870|0|0|0|0|0|0|0|0|221|100168|100000|0|0|0|0|0|-76051|99298|70228|0|0|0|0|180040|2017
70|/api/compte_de_resultats/180041|CompteDeResultat|258435|14004|6|153486|2|11|21086|2125|2816|579806|538|0|32252|601306|/api/corporates/126071|0|0|-1|23767|0|0|0|0|0|-1|3692|2778|538|0|0|4701|528531|48220|2125|0|0|606019|6|0|0|0|1000|0|-1816|26212|-531|102696|0|-2190|-6340|24555|180041|2017
71|/api/compte_de_resultats/180042|CompteDeResultat|0|0|0|8285|0|0|75|0|0|39698|3449|0|7799|38122|/api/corporates/396970|0|0|-1|14637|0|0|0|0|0|-1|2976|0|3449|0|0|0|0|38122|5100|0|0|38122|0|0|0|0|0|0|5100|-1576|-3449|6000|0|0|0|0|180042|2017
72|/api/compte_de_resultats/180043|CompteDeResultat|0|0|0|10678|0|0|-5902|0|0|46409|3802|0|7700|37309|/api/corporates/396970|0|0|-1|15320|0|0|0|0|0|-1|2711|0|3802|0|0|0|0|37309|7000|0|0|37309|0|0|0|0|0|0|7000|-9100|-3802|10000|0|0|0|0|180043|2016
73|/api/compte_de_resultats/180044|CompteDeResultat|2648685|0|639|1095325|68|4545|130357|12319|1884|5458230|17878|0|425695|5482201|/api/corporates/136895|0|0|-1|112228|0|0|0|0|0|-1|65379|10411|17878|0|0|108680|5482201|0|2357|0|0|5628082|639|0|0|0|0|32656|-11846|169852|-17239|1107746|0|0|3104|0|180044|2017
74|/api/compte_de_resultats/180045|CompteDeResultat|0|644066|601|113640|500|590|60057|0|0|982181|1604|0|55967|1046167|/api/corporates/396971|0|0|-1|5757|521|0|0|0|0|-1|11855|12719|1604|0|0|0|0|0|0|54|0|1055906|601|0|0|0|0|9149|54|73725|-1003|181626|0|-31752|0|1046167|180045|2018
75|/api/compte_de_resultats/180046|CompteDeResultat|0|0|0|2908|0|0|51192|0|8|10462|4074|0|1187|3800|/api/corporates/229407|0|0|-1|5989|0|0|0|0|0|-1|377|0|4074|0|0|0|0|3800|0|0|0|3800|61936|61936|0|0|0|0|-8|-6661|57862|0|0|0|0|0|180046|2017
76|/api/compte_de_resultats/180047|CompteDeResultat|519870|0|0|835109|4038|0|69653|0|19645|2380020|86398|0|95765|2495418|/api/corporates/396973|0|0|-1|306583|0|0|0|0|0|-1|72177|90|86398|0|0|0|1748004|747413|2704|1592|0|2551511|0|0|0|0|0|56093|-15349|171491|-86398|548748|0|0|-2273|0|180047|2017
77|/api/compte_de_resultats/180048|CompteDeResultat|65634|0|0|190731|2|1|2382|0|0|310912|0|0|23021|304793|/api/corporates/396974|0|0|-1|0|0|0|0|0|0|-1|2033|0|0|0|0|8500|0|304793|0|0|0|313294|0|0|0|0|0|0|0|2382|0|41691|0|0|-12200|0|180048|2018
78|/api/compte_de_resultats/180049|CompteDeResultat|67928|2632212|1643|565944|1574|97|5276|0|18629|4129089|65739|0|212833|3478673|/api/corporates/144223|91|12|-1|634388|3944|0|0|0|0|11|232018|-1392|65648|0|0|0|0|34242|6400|713376|0|3495911|1655|0|0|0|0|16808|701147|-633179|-64084|535352|333|-757102|0|3444431|180049|2017
