|@id|@type|AchatMatierePremiereAutreAppro|AchatsDeMarchandises|AutreInteretEtProduitAssimile|AutresAchatEtChargesExternes|AutresCharges|AutresProduits|Benefice|ChargesExceptionnelleOperationCapital|ChargesExceptionnelleOperationGestion|ChargesExploitation|ChargesFinancieres|ChargesNetteCessionValeurMobiliereDePlacement|ChargesSociales|ChiffresAffairesNet|Corporate|DifferenceNegativeChange|DifferencesPositivesChange|Dividende|DotationAmortissementImmobilisations|DotationDepreciationActifCirculant|DotationDepreciationImmobilisations|DotationExceptionnelleAmortissementDepreciationProvision|DotationProvisions|DotationsFinancieresAmortissementDepreciationProvision|EffectifsMoyens|ImpotTaxesEtVersementsAssimiles|ImpotsSurLesBenefices|InteretEtChargeAssimilees|ParticipationSalariesAuxResultats|ProductionImmobilisee|ProductionStocked|ProductionVendueDeBiens|ProductionVendueDeServices|ProduitExceptionnelOperationCapital|ProduitExceptionnelOperationGestion|ProduitsAutresValeursMobiliereEtCreancesActifImmobilise|ProduitsExploitation|ProduitsFinanciers|ProduitsFinanciersParticipations|ProduitsNetsCessionsValeursMobilesPlacement|RepriseDepreciationEtProvisionTransfertsCharges|RepriseDepreciationProvisionTransfertCharge|RepriseDepreciationProvisionsTransfertCharges|ResultatExceptionnel|ResultatExploitation|ResultatFinancier|SalairesEtTraitements|SubventionsExploitation|VariationStockMarchandise|VariationStockMatierePremiereEtAppro|VenteMarchandises|id|year
0|/api/compte_de_resultats/104971|CompteDeResultat|139345|0|166|75167|31025|6|20214|0|0|495656|1987|0|52358|513847|/api/corporates/247046|0|0|-1|18761|0|0|0|0|0|-1|2328|819|1987|0|0|-2907|179986|333860|0|0|0|512158|6518|6351|0|0|0|212|0|16502|4530|174949|1000|0|1719|0|104971|2016
1|/api/compte_de_resultats/104972|CompteDeResultat|0|109449|0|58602|0|0|4426|0|135|293505|4|0|15677|296783|/api/corporates/247047|0|0|-1|8386|0|0|0|0|0|-1|3789|201|4|0|0|0|0|0|0|759|0|297232|280|280|0|0|0|449|624|3727|276|95501|0|2100|0|296783|104972|2017
2|/api/compte_de_resultats/104973|CompteDeResultat|0|1205353|0|64858|0|0|46254|0|0|1356501|1145|0|12600|1416544|/api/corporates/247049|0|0|-1|614|0|0|0|0|0|-1|997|12644|1145|0|0|0|0|0|0|0|0|1416544|0|0|0|0|0|0|0|60044|-1145|30000|0|42078|0|1416544|104973|2015
3|/api/compte_de_resultats/104974|CompteDeResultat|11374|0|351|24772|5895|0|10969|0|225|87529|218|0|11196|99522|/api/corporates/247050|0|0|-1|5410|0|0|0|0|0|-1|3880|1504|218|0|0|0|0|99522|0|0|0|100095|351|0|0|0|0|573|-225|12566|132|25000|0|0|0|0|104974|2016
4|/api/compte_de_resultats/104975|CompteDeResultat|0|0|0|1682|0|0|-1794|0|0|1803|-9|0|0|0|/api/corporates/247051|0|0|-1|0|0|0|0|0|0|-1|120|0|-9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1803|9|0|0|0|0|0|104975|2016
5|/api/compte_de_resultats/104976|CompteDeResultat|1041|23084|68|11580|1|1|3811|0|0|50360|0|0|563|54775|/api/corporates/247055|0|0|-1|0|0|0|0|0|0|-1|939|673|0|0|0|0|0|13746|0|0|0|54776|68|0|0|0|0|0|0|4415|68|10694|0|2456|0|41028|104976|2016
6|/api/compte_de_resultats/104977|CompteDeResultat|0|0|0|11274|68|0|-1718|22673|390|124596|989|0|51605|132500|/api/corporates/247056|0|0|-1|6381|0|0|0|0|0|-1|6295|0|989|0|0|0|0|132500|14333|97|0|132500|0|0|0|0|0|0|-8632|7903|-989|48970|0|0|0|0|104977|2016
7|/api/compte_de_resultats/104978|CompteDeResultat|0|11235|51112|119964|1|37|48771|0|186|326311|292|0|45962|312911|/api/corporates/247062|0|0|-1|7978|0|0|0|0|0|-1|10406|-3021|292|0|0|0|0|301830|0|300|0|321128|51112|0|0|0|0|8180|114|-5183|50819|130764|0|0|0|11081|104978|2015
8|/api/compte_de_resultats/104979|CompteDeResultat|0|95809|64|524878|12|0|66107|0|45|912906|798|0|92313|988680|/api/corporates/247067|0|0|-1|6341|0|0|0|0|0|-1|7845|20747|798|0|0|3470|0|654157|0|2080|0|998458|64|0|0|0|0|6308|2035|85552|-734|183616|0|2092|0|334523|104979|2017
9|/api/compte_de_resultats/104980|CompteDeResultat|0|105752|81|562794|1655|0|89482|0|276|996669|1368|0|96449|1069415|/api/corporates/247067|0|0|-1|7339|0|0|0|0|0|-1|7096|32805|1368|0|0|2483|0|707634|0|17105|0|1103413|81|0|0|0|0|31515|16829|106743|-1286|214411|0|1173|0|361780|104980|2016
