|@id|@type|AchatMatierePremiereAutreAppro|AchatsDeMarchandises|AutreInteretEtProduitAssimile|AutresAchatEtChargesExternes|AutresCharges|AutresProduits|Benefice|ChargesExceptionnelleOperationCapital|ChargesExceptionnelleOperationGestion|ChargesExploitation|ChargesFinancieres|ChargesNetteCessionValeurMobiliereDePlacement|ChargesSociales|ChiffresAffairesNet|Corporate|DifferenceNegativeChange|DifferencesPositivesChange|Dividende|DotationAmortissementImmobilisations|DotationDepreciationActifCirculant|DotationDepreciationImmobilisations|DotationExceptionnelleAmortissementDepreciationProvision|DotationProvisions|DotationsFinancieresAmortissementDepreciationProvision|EffectifsMoyens|ImpotTaxesEtVersementsAssimiles|ImpotsSurLesBenefices|InteretEtChargeAssimilees|ParticipationSalariesAuxResultats|ProductionImmobilisee|ProductionStocked|ProductionVendueDeBiens|ProductionVendueDeServices|ProduitExceptionnelOperationCapital|ProduitExceptionnelOperationGestion|ProduitsAutresValeursMobiliereEtCreancesActifImmobilise|ProduitsExploitation|ProduitsFinanciers|ProduitsFinanciersParticipations|ProduitsNetsCessionsValeursMobilesPlacement|RepriseDepreciationEtProvisionTransfertsCharges|RepriseDepreciationProvisionTransfertCharge|RepriseDepreciationProvisionsTransfertCharges|ResultatExceptionnel|ResultatExploitation|ResultatFinancier|SalairesEtTraitements|SubventionsExploitation|VariationStockMarchandise|VariationStockMatierePremiereEtAppro|VenteMarchandises|id|year
0|/api/compte_de_resultats/284971|CompteDeResultat|0|0|56304|10640|4|2|51190|0|14|63741|3132|0|21973|63205|/api/corporates/384392|0|0|-1|1308|0|0|3534|0|0|-1|3284|0|3132|0|0|0|0|63205|0|0|0|65307|56304|0|0|0|0|2100|-3548|1566|53172|26532|0|0|0|0|284971|2017
1|/api/compte_de_resultats/284972|CompteDeResultat|0|0|0|57318|0|0|50788|0|23|126330|2911|0|0|188558|/api/corporates/356596|0|0|-1|51401|0|0|0|0|0|-1|17610|12869|2911|0|0|0|0|188558|0|4364|0|188558|0|0|0|0|0|0|4341|62228|-2911|0|0|0|0|0|284972|2018
2|/api/compte_de_resultats/284973|CompteDeResultat|14097|19756|436|109321|175|13|70081|8360|0|411143|0|0|43007|483136|/api/corporates/175447|0|0|-1|13206|0|0|0|0|0|-1|7405|21128|0|0|0|0|0|451718|0|10759|0|496519|3433|2997|0|0|0|875|2399|85377|3433|202495|12495|169|1513|31418|284973|2018
3|/api/compte_de_resultats/284974|CompteDeResultat|3113832|0|0|762466|9701|642|230134|0|0|4570772|382|0|0|4038581|/api/corporates/386832|0|0|-1|109167|0|0|10200|822050|0|-1|2439|0|382|0|0|0|4038581|0|0|0|0|4781675|0|0|0|0|29813|742452|19613|210902|-382|0|0|0|-248882|0|284974|2018
4|/api/compte_de_resultats/284975|CompteDeResultat|0|51018|37|9539951|73540|38|357940|84674|12841|16438278|30581|0|1738097|16678283|/api/corporates/354123|14922|27984|-1|51251|832|0|0|0|1011|61|256745|112581|14648|0|0|0|0|16627265|206500|4280|0|16763091|28024|0|0|3|35000|81433|148265|324813|-2557|4726844|3337|0|0|51018|284975|2018
5|/api/compte_de_resultats/284976|CompteDeResultat|0|0|0|2468|0|2112|-607|0|0|2719|0|0|0|0|/api/corporates/291710|0|0|-1|0|0|0|0|0|0|-1|251|0|0|0|0|0|0|0|0|0|0|2112|0|0|0|0|0|0|0|-607|0|0|0|0|0|0|284976|2018
6|/api/compte_de_resultats/284977|CompteDeResultat|0|22372|0|46146|1|1|8976|0|0|76618|0|0|554|41060|/api/corporates/146958|0|0|-1|2886|0|0|0|0|0|-1|420|0|0|0|0|0|0|1458|40000|0|0|45594|0|0|0|0|0|4533|40000|-31024|0|0|0|4239|0|39602|284977|2018
7|/api/compte_de_resultats/284978|CompteDeResultat|313427|0|11851|131075|67|310|94129|3500|90|802225|289|0|50049|894221|/api/corporates/545467|0|0|-1|18521|24727|0|0|0|0|-1|15740|23030|289|0|0|0|247424|646797|4333|4099|0|902979|11851|0|0|0|0|8447|4842|100754|11562|248368|0|0|250|0|284978|2018
8|/api/compte_de_resultats/284979|CompteDeResultat|1045239|57561|16056|4740636|122250|35387|-961260|0|43296|13466705|38464|0|1082447|12287965|/api/corporates/382720|0|0|-1|1465238|413424|0|831414|12108|0|197|527678|0|38464|0|0|0|0|12213786|500|2774|0|12783578|16056|0|0|0|615711|457934|-255726|-683127|-22407|4278916|2292|-93186|-185607|74178|284979|2018
9|/api/compte_de_resultats/284980|CompteDeResultat|136440|0|0|53969|11|4|5839|0|459|282341|3|0|32467|288638|/api/corporates/545468|0|0|-1|1690|0|0|0|0|0|1|2206|0|3|0|0|0|0|288638|0|0|0|288642|0|0|0|0|0|0|-459|6301|-3|55559|0|0|0|0|284980|2018
