|@id|@type|AchatMatierePremiereAutreAppro|AchatsDeMarchandises|AutreInteretEtProduitAssimile|AutresAchatEtChargesExternes|AutresCharges|AutresProduits|Benefice|ChargesExceptionnelleOperationCapital|ChargesExceptionnelleOperationGestion|ChargesExploitation|ChargesFinancieres|ChargesNetteCessionValeurMobiliereDePlacement|ChargesSociales|ChiffresAffairesNet|Corporate|DifferenceNegativeChange|DifferencesPositivesChange|Dividende|DotationAmortissementImmobilisations|DotationDepreciationActifCirculant|DotationDepreciationImmobilisations|DotationExceptionnelleAmortissementDepreciationProvision|DotationProvisions|DotationsFinancieresAmortissementDepreciationProvision|EffectifsMoyens|ImpotTaxesEtVersementsAssimiles|ImpotsSurLesBenefices|InteretEtChargeAssimilees|ParticipationSalariesAuxResultats|ProductionImmobilisee|ProductionStocked|ProductionVendueDeBiens|ProductionVendueDeServices|ProduitExceptionnelOperationCapital|ProduitExceptionnelOperationGestion|ProduitsAutresValeursMobiliereEtCreancesActifImmobilise|ProduitsExploitation|ProduitsFinanciers|ProduitsFinanciersParticipations|ProduitsNetsCessionsValeursMobilesPlacement|RepriseDepreciationEtProvisionTransfertsCharges|RepriseDepreciationProvisionTransfertCharge|RepriseDepreciationProvisionsTransfertCharges|ResultatExceptionnel|ResultatExploitation|ResultatFinancier|SalairesEtTraitements|SubventionsExploitation|VariationStockMarchandise|VariationStockMatierePremiereEtAppro|VenteMarchandises|id|year
0|/api/compte_de_resultats/164971|CompteDeResultat|2500|18389442|0|1573911|5969|14|408212|0|32575|20893459|27947|0|331893|21273948|/api/corporates/372931|0|0|-1|74923|85891|0|24200|0|0|-1|189140|119528|27947|0|0|626|789|1294113|11455|3043|0|21428223|0|0|0|0|63200|153634|20923|534764|-27947|921763|0|-681977|0|19979044|164971|2017
1|/api/compte_de_resultats/164972|CompteDeResultat|34925|0|0|80873|1|1|-196660|0|0|284416|1022|0|24456|63237|/api/corporates/372932|0|0|-1|51133|0|0|0|0|0|-1|3127|0|1022|0|0|215|57371|0|0|1601|0|87177|0|0|0|0|0|23725|1601|-197239|-1022|89901|0|0|0|5866|164972|2017
2|/api/compte_de_resultats/164973|CompteDeResultat|0|0|0|968|0|0|-1142|0|0|1109|34|0|0|0|/api/corporates/372936|0|0|-1|0|0|0|0|0|0|-1|141|0|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1108|-34|0|0|0|0|0|164973|2017
3|/api/compte_de_resultats/164974|CompteDeResultat|0|0|0|104|0|0|-283|0|0|243|41|0|0|0|/api/corporates/372936|0|0|-1|0|0|0|0|0|0|-1|139|0|41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-242|-41|0|0|0|0|0|164974|2016
4|/api/compte_de_resultats/164975|CompteDeResultat|0|1573|42|15733|2|3|6016|0|35|37184|1555|0|1592|45813|/api/corporates/329203|0|0|-1|16597|0|0|0|0|0|-1|1687|1068|1555|0|0|0|0|45813|0|0|0|45816|42|0|0|0|0|0|-35|8632|-1513|0|0|0|0|0|164975|2017
5|/api/compte_de_resultats/164976|CompteDeResultat|0|0|0|4567|0|0|-3289|8250|0|4841|0|0|0|0|/api/corporates/168289|0|0|-1|0|0|0|0|0|0|-1|274|0|0|0|0|0|0|0|9802|0|0|0|0|0|0|0|0|0|1552|-4841|0|0|0|0|0|0|164976|2017
6|/api/compte_de_resultats/164977|CompteDeResultat|0|401789|402513|341983|12007|14|761719|0|112000|1432520|270443|81888|230792|1092704|/api/corporates/372937|0|0|-1|30606|0|0|2788|0|0|3|15500|14547|188555|0|0|0|0|1092704|0|20931|7587|1395375|1177710|580400|187210|0|0|302657|-93856|-37144|907267|399844|0|0|0|0|164977|2017
7|/api/compte_de_resultats/164978|CompteDeResultat|8597|0|443|1936509|6|47270|1124600|0|162115|8638413|16408|0|2454271|9182100|/api/corporates/372939|0|1|-1|0|0|0|0|0|0|106|334954|-521615|16408|42341|0|0|0|9182100|0|140392|0|9321427|445|0|0|0|0|0|-21724|683013|-15964|3904075|92057|0|0|0|164978|2017
8|/api/compte_de_resultats/164979|CompteDeResultat|15|61843|0|36712|19|0|2644|0|360|188981|3725|0|5063|183373|/api/corporates/372941|0|0|-1|26621|0|0|0|0|0|-1|1435|-2000|3725|0|0|0|0|0|0|606|0|193104|0|0|0|0|0|9730|246|4123|-3725|57593|0|-320|0|183373|164979|2016
9|/api/compte_de_resultats/164980|CompteDeResultat|0|0|289445|24682|0|0|337772|22800|0|577056|5307|0|70314|618944|/api/corporates/372946|0|0|-1|15457|0|0|0|0|0|-1|5657|82271|5307|0|0|0|0|618944|27450|56500|0|651811|289445|0|0|0|0|32867|61150|74755|284137|460944|0|0|0|0|164980|2017
10|/api/compte_de_resultats/164981|CompteDeResultat|0|0|0|37986|1|1|17830|0|0|41847|0|0|1830|61521|/api/corporates/372947|0|0|-1|1552|0|0|0|0|0|-1|478|2609|0|0|0|0|0|61521|0|765|0|61522|0|0|0|0|0|0|765|19675|0|0|0|0|0|0|164981|2017
11|/api/compte_de_resultats/164982|CompteDeResultat|33909|0|0|104406|0|0|-88322|0|11937|1795989|0|0|234310|1674933|/api/corporates/372948|0|0|-1|1944|0|0|0|0|0|-1|44598|0|0|0|0|0|0|1674933|0|39749|0|1679855|0|0|0|0|0|0|27811|-116134|0|1377245|4921|0|-424|0|164982|2016
12|/api/compte_de_resultats/164983|CompteDeResultat|0|0|0|41897|0|1|-9478|0|0|41972|1524|0|0|0|/api/corporates/372950|1524|0|-1|0|0|0|0|0|0|-1|75|0|0|0|0|0|0|0|0|0|0|34017|0|0|0|0|0|34016|0|-7955|-1524|0|0|0|0|0|164983|2017
13|/api/compte_de_resultats/164984|CompteDeResultat|0|339388|0|75276|0|1|-13445|0|0|414665|17029|0|0|415309|/api/corporates/372952|9059|2939|-1|0|0|0|0|0|3677|-1|0|0|4293|0|0|0|0|12917|0|0|0|415309|2939|0|0|0|0|0|0|645|-14090|0|0|0|0|402392|164984|2017
14|/api/compte_de_resultats/164985|CompteDeResultat|0|0|0|198715|2|0|-13904|0|155|234816|5760|0|9992|225524|/api/corporates/161841|5518|0|-1|421|0|0|0|0|0|-1|387|-1288|242|0|0|0|0|225524|0|0|0|225539|0|0|0|0|0|15|-155|-9277|-5760|25299|0|0|0|0|164985|2017
15|/api/compte_de_resultats/164986|CompteDeResultat|0|0|0|1225|0|0|-1378|0|0|1378|0|0|0|0|/api/corporates/192684|0|0|-1|0|0|0|0|0|0|-1|153|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1378|0|0|0|0|0|0|164986|2017
16|/api/compte_de_resultats/164987|CompteDeResultat|0|0|0|2391|0|0|-2537|0|0|2537|0|0|0|0|/api/corporates/192684|0|0|-1|0|0|0|0|0|0|-1|146|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-2537|0|0|0|0|0|0|164987|2016
17|/api/compte_de_resultats/164988|CompteDeResultat|0|0|9|795059|4|2897|103006|0|0|2199751|0|0|408919|2157201|/api/corporates/372954|0|0|-1|17686|0|0|0|0|0|-1|19770|-35037|0|-1|106934|-18210|0|2157201|0|0|0|2267711|9|0|0|0|0|889|0|67960|9|958313|18000|0|0|0|164988|2017
18|/api/compte_de_resultats/164989|CompteDeResultat|0|0|562|551548|7944|1255|32319|0|58856|1632894|9281|0|334279|1651793|/api/corporates/371257|0|0|-1|8547|426|0|0|0|0|15|21226|3323|9281|0|0|0|674997|976796|0|60977|0|1675135|562|0|0|0|0|22086|2120|42240|-8718|708922|0|0|0|0|164989|2015
19|/api/compte_de_resultats/164990|CompteDeResultat|0|0|0|333925|369|1173|-152058|0|0|514914|9197|0|44999|370880|/api/corporates/26806|0|0|-1|88|0|0|0|0|0|-1|3582|0|9197|0|0|0|0|370880|0|0|0|372053|0|0|0|0|0|0|0|-142861|-9197|131952|0|0|0|0|164990|2017
20|/api/compte_de_resultats/164991|CompteDeResultat|0|0|0|308788|361|807|-265361|0|0|479889|8658|0|44058|222379|/api/corporates/26806|0|0|-1|259|0|0|0|0|0|-1|2918|0|8658|0|0|0|0|222379|0|0|0|223186|0|0|0|0|0|0|0|-256703|-8658|123505|0|0|0|0|164991|2016
21|/api/compte_de_resultats/164992|CompteDeResultat|761101|0|9494|2071288|1238|106|-508780|5075|14009|4608321|5791|0|461353|4051498|/api/corporates/372961|0|104|-1|102828|74496|0|0|6070|0|29|76272|-1067|5791|0|0|26220|4003273|48225|15022|0|0|4087914|9617|0|20|0|10795|5374|6734|-520407|3826|1049326|4716|0|4349|0|164992|2016
22|/api/compte_de_resultats/164993|CompteDeResultat|0|0|195|346682|4|812|6934|0|0|540656|152|0|72584|548098|/api/corporates/372963|0|0|-1|6320|0|0|0|3437|0|-1|4443|3324|152|704|0|0|0|548098|0|2666|0|548910|195|0|0|0|0|0|2666|8253|43|107185|0|0|0|0|164993|2017
