|@id|@type|AchatMatierePremiereAutreAppro|AchatsDeMarchandises|AutreInteretEtProduitAssimile|AutresAchatEtChargesExternes|AutresCharges|AutresProduits|Benefice|ChargesExceptionnelleOperationCapital|ChargesExceptionnelleOperationGestion|ChargesExploitation|ChargesFinancieres|ChargesNetteCessionValeurMobiliereDePlacement|ChargesSociales|ChiffresAffairesNet|Corporate|DifferenceNegativeChange|DifferencesPositivesChange|Dividende|DotationAmortissementImmobilisations|DotationDepreciationActifCirculant|DotationDepreciationImmobilisations|DotationExceptionnelleAmortissementDepreciationProvision|DotationProvisions|DotationsFinancieresAmortissementDepreciationProvision|EffectifsMoyens|ImpotTaxesEtVersementsAssimiles|ImpotsSurLesBenefices|InteretEtChargeAssimilees|ParticipationSalariesAuxResultats|ProductionImmobilisee|ProductionStocked|ProductionVendueDeBiens|ProductionVendueDeServices|ProduitExceptionnelOperationCapital|ProduitExceptionnelOperationGestion|ProduitsAutresValeursMobiliereEtCreancesActifImmobilise|ProduitsExploitation|ProduitsFinanciers|ProduitsFinanciersParticipations|ProduitsNetsCessionsValeursMobilesPlacement|RepriseDepreciationEtProvisionTransfertsCharges|RepriseDepreciationProvisionTransfertCharge|RepriseDepreciationProvisionsTransfertCharges|ResultatExceptionnel|ResultatExploitation|ResultatFinancier|SalairesEtTraitements|SubventionsExploitation|VariationStockMarchandise|VariationStockMatierePremiereEtAppro|VenteMarchandises|id|year
0|/api/compte_de_resultats/119971|CompteDeResultat|0|0|0|151754|2018|154|63798|0|1039|682554|775|0|107468|725490|/api/corporates/293861|0|0|-1|4131|4760|0|0|0|0|-1|6250|5021|775|0|0|-21466|0|725490|0|13244|0|739943|0|0|0|0|0|35765|12205|57389|-775|406173|0|0|0|0|119971|2017
1|/api/compte_de_resultats/119972|CompteDeResultat|0|0|2581|1563147|250|1|202605|105289|0|1706071|38901|23|0|2026044|/api/corporates/293862|0|0|-1|25596|0|0|0|0|0|-1|117078|110596|38878|0|0|0|2026044|0|105289|0|29475|2026044|32129|0|73|0|0|0|0|319973|-6772|0|0|0|0|0|119972|2016
2|/api/compte_de_resultats/119973|CompteDeResultat|391795|9000310|63|972400|59|33|1020719|17800|0|11057104|17897|0|79348|12572036|/api/corporates/293865|0|0|76500|343331|6726|0|57367|0|0|12|67117|490849|17897|0|0|0|0|830900|5300|0|0|12621026|24968|24905|0|0|10442|35196|-59424|1563922|7070|280368|13760|-105057|20705|11741135|119973|2017
3|/api/compte_de_resultats/119974|CompteDeResultat|0|0|0|1764|0|0|3814|5334|0|4852|0|0|0|14000|/api/corporates/293866|0|0|-1|3000|0|0|0|0|0|-1|88|0|0|0|0|0|0|14000|0|0|0|14000|0|0|0|0|0|0|-5334|9148|0|0|0|0|0|0|119974|2016
4|/api/compte_de_resultats/119975|CompteDeResultat|0|0|0|2194|0|0|-6891|0|0|2194|2648|0|0|0|/api/corporates/293870|0|0|-1|0|0|0|2049|0|0|-1|0|0|2648|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-2049|-2194|-2647|0|0|0|0|0|119975|2017
5|/api/compte_de_resultats/119976|CompteDeResultat|96650|0|0|35543|0|0|3225|0|0|247595|334|0|32594|219174|/api/corporates/293879|0|0|-1|0|0|0|0|0|0|-1|8656|569|334|0|0|32550|0|219174|0|0|0|251724|0|0|0|0|0|0|0|4128|-334|74153|0|0|0|0|119976|2016
6|/api/compte_de_resultats/119977|CompteDeResultat|21042|0|121|51216|1341|103|48715|0|-9|139687|258|0|10188|188383|/api/corporates/293880|0|0|-1|6165|0|0|0|0|0|-1|2177|13019|258|0|0|0|0|188383|0|3835|0|197714|121|0|0|0|0|9228|3844|58027|-138|48002|0|0|-444|0|119977|2016
7|/api/compte_de_resultats/119978|CompteDeResultat|20021|7642|0|186868|35|105|2828|0|541|343953|4162|0|29319|323424|/api/corporates/293881|0|0|-1|11544|0|0|0|0|0|-1|174|0|4162|0|15727|650|0|323424|0|0|0|351484|0|0|0|0|0|11578|-541|7531|-4162|94612|0|0|-6262|0|119978|2016
8|/api/compte_de_resultats/119979|CompteDeResultat|83437|0|0|92845|26|8|16100|0|599|398330|473|0|50330|398822|/api/corporates/293886|0|0|-1|7735|0|0|0|0|0|-1|5013|1957|473|0|12667|0|0|391834|0|496|0|416964|0|0|0|0|0|4466|-103|18633|-473|158944|1000|0|0|6988|119979|2016
9|/api/compte_de_resultats/119980|CompteDeResultat|0|0|234|374009|0|0|-10971|0|66594|1667330|787238|0|0|2507909|/api/corporates/40778|0|0|-1|1163518|0|0|0|0|0|-1|129803|0|787238|0|0|0|0|2507909|0|2048|0|2507909|234|0|0|0|0|0|-64545|840578|-787003|0|0|0|0|0|119980|2016
