|@id|@type|AchatMatierePremiereAutreAppro|AchatsDeMarchandises|AutreInteretEtProduitAssimile|AutresAchatEtChargesExternes|AutresCharges|AutresProduits|Benefice|ChargesExceptionnelleOperationCapital|ChargesExceptionnelleOperationGestion|ChargesExploitation|ChargesFinancieres|ChargesNetteCessionValeurMobiliereDePlacement|ChargesSociales|ChiffresAffairesNet|Corporate|DifferenceNegativeChange|DifferencesPositivesChange|Dividende|DotationAmortissementImmobilisations|DotationDepreciationActifCirculant|DotationDepreciationImmobilisations|DotationExceptionnelleAmortissementDepreciationProvision|DotationProvisions|DotationsFinancieresAmortissementDepreciationProvision|EffectifsMoyens|ImpotTaxesEtVersementsAssimiles|ImpotsSurLesBenefices|InteretEtChargeAssimilees|ParticipationSalariesAuxResultats|ProductionImmobilisee|ProductionStocked|ProductionVendueDeBiens|ProductionVendueDeServices|ProduitExceptionnelOperationCapital|ProduitExceptionnelOperationGestion|ProduitsAutresValeursMobiliereEtCreancesActifImmobilise|ProduitsExploitation|ProduitsFinanciers|ProduitsFinanciersParticipations|ProduitsNetsCessionsValeursMobilesPlacement|RepriseDepreciationEtProvisionTransfertsCharges|RepriseDepreciationProvisionTransfertCharge|RepriseDepreciationProvisionsTransfertCharges|ResultatExceptionnel|ResultatExploitation|ResultatFinancier|SalairesEtTraitements|SubventionsExploitation|VariationStockMarchandise|VariationStockMatierePremiereEtAppro|VenteMarchandises|id|year
0|/api/compte_de_resultats/149971|CompteDeResultat|0|2931457|8|214098|4|102|136644|0|2000|3110354|3658|0|39758|3250546|/api/corporates/349692|0|0|-1|4094|0|0|0|0|0|-1|8777|0|3658|0|0|0|0|132727|0|0|0|3252648|8|0|0|0|0|0|-2000|142294|-3649|129360|2000|-217197|0|3117818|149971|2017
1|/api/compte_de_resultats/149972|CompteDeResultat|0|7160330|14843|1136488|193347|1561|53413|0|21223|9804892|41947|0|246985|9714468|/api/corporates/349696|150|0|-1|44132|115623|0|0|0|0|19|68110|12678|41797|0|0|0|0|1211022|417|7586|0|9911306|14843|0|0|0|0|191444|-13220|106414|-27104|628548|3834|211330|0|8503446|149972|2017
2|/api/compte_de_resultats/149973|CompteDeResultat|4812|22008909|0|4441481|267747|5326|-396214|488893|53165|28021911|17775|0|343457|27560357|/api/corporates/349697|0|66|-1|278656|0|0|0|0|0|22|157955|0|17775|0|0|0|0|217054|610437|1918|0|27573109|66|0|0|0|0|7427|70297|-448802|-17709|796019|0|-277125|0|27343303|149973|2016
3|/api/compte_de_resultats/149974|CompteDeResultat|0|0|0|86707|0|9|65450|0|0|474031|0|0|103498|554208|/api/corporates/125216|0|0|-1|3464|0|0|0|0|0|-1|32362|15936|0|0|0|0|0|554208|0|0|0|555417|0|0|0|0|0|1200|0|81386|0|248000|0|0|0|0|149974|2017
4|/api/compte_de_resultats/149975|CompteDeResultat|0|0|0|341731|4897|14130|-13429|17256|0|633139|12021|0|0|704288|/api/corporates/107694|0|0|-1|98593|0|0|70184|0|0|-1|187919|0|12021|0|0|0|0|704288|0|0|0|719127|43|43|0|0|0|709|-87440|85988|-11978|0|0|0|0|0|149975|2016
5|/api/compte_de_resultats/149976|CompteDeResultat|0|0|0|1035|0|0|-1140|0|0|1111|28|0|0|0|/api/corporates/103456|0|0|-1|0|0|0|0|0|0|-1|76|0|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1111|-28|0|0|0|0|0|149976|2017
6|/api/compte_de_resultats/149977|CompteDeResultat|0|0|0|1030|0|0|-1134|0|0|1105|28|0|0|0|/api/corporates/103456|0|0|-1|0|0|0|0|0|0|-1|75|0|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1105|-28|0|0|0|0|0|149977|2016
7|/api/compte_de_resultats/149978|CompteDeResultat|0|0|123|54794|2|1|37587|0|0|260901|964|0|5226|270853|/api/corporates/349710|0|0|-1|4587|0|0|0|0|0|-1|9852|1895|964|0|0|0|0|270853|0|0|0|271225|30123|30000|0|0|0|370|0|10323|29159|186440|0|0|0|0|149978|2017
8|/api/compte_de_resultats/149979|CompteDeResultat|0|0|1582|49004|6|8|42725|0|0|256508|1467|0|12690|270607|/api/corporates/349710|0|0|-1|305|0|0|0|0|0|-1|9302|1872|1467|0|0|0|0|270607|0|0|0|270990|31582|30000|0|0|0|375|0|14482|30115|185201|0|0|0|0|149979|2016
9|/api/compte_de_resultats/149980|CompteDeResultat|0|0|0|190945|21|1|20360|0|0|328747|0|0|84454|349234|/api/corporates/349711|0|0|-1|1330|0|0|0|0|0|-1|2560|3134|0|0|0|0|0|349234|0|72|0|352168|0|0|0|0|0|2932|72|23421|0|49434|0|0|0|0|149980|2017
10|/api/compte_de_resultats/149981|CompteDeResultat|0|296733|85|130540|2|200|72625|0|0|680062|603|0|48282|758300|/api/corporates/349714|0|0|-1|38859|0|0|0|0|0|-1|18401|19977|603|0|0|0|0|0|6628|0|0|759950|6688|6603|0|0|0|1449|6628|79888|6086|149536|0|-2291|0|758300|149981|2017
11|/api/compte_de_resultats/149982|CompteDeResultat|791|0|2380|470595|1363|47|180594|2200|41304|4073643|0|0|641064|4124974|/api/corporates/349716|0|0|-1|20605|0|0|0|70915|0|-1|100910|691|0|0|0|0|0|4124974|2200|300|0|4293553|2380|0|0|0|0|168532|-41004|219910|2380|2767400|0|0|0|0|149982|2017
12|/api/compte_de_resultats/149983|CompteDeResultat|0|0|0|428086|25|56|132719|0|935|618289|31237|0|45894|709123|/api/corporates/349717|0|0|-1|18855|0|0|1682|0|0|-1|7091|-31241|31237|0|0|0|0|709123|0|0|0|718918|34702|34702|0|0|0|9740|-2617|100629|3466|118338|0|0|0|0|149983|2016
13|/api/compte_de_resultats/149984|CompteDeResultat|0|0|0|74820|8|0|-22996|0|0|294473|8|0|0|271485|/api/corporates/349718|8|0|-1|1047|0|0|0|0|0|-1|16154|0|0|0|0|0|0|271485|0|0|0|271485|0|0|0|0|0|0|0|-22988|-8|202442|0|0|0|0|149984|2016
14|/api/compte_de_resultats/149985|CompteDeResultat|292693|0|0|122688|28525|8|43744|0|2438|758840|6|0|47475|767299|/api/corporates/349719|0|0|-1|49753|0|0|0|0|0|-1|4386|-2650|6|0|0|0|0|767299|0|4971|0|797408|0|0|0|0|0|30102|2533|38568|-6|205192|0|0|8123|0|149985|2017
15|/api/compte_de_resultats/149986|CompteDeResultat|2110|2786985|0|205749|0|2|23499|1766|537|3629756|4622|0|122670|3490287|/api/corporates/263344|0|0|-1|22627|164416|0|0|0|0|-1|27568|0|4622|0|0|390|0|243867|7916|63|0|3652201|0|0|0|0|0|160993|5676|22445|-4622|320423|528|-22797|0|3246420|149986|2017
16|/api/compte_de_resultats/149987|CompteDeResultat|0|0|40|357125|9|2|-91573|0|11737|591697|19|0|62006|511629|/api/corporates/45711|19|111|-1|3120|0|0|0|0|0|-1|1025|0|0|0|0|0|0|511629|0|0|0|511729|151|0|0|0|0|97|-11737|-79968|132|168410|0|0|0|0|149987|2015
17|/api/compte_de_resultats/149988|CompteDeResultat|0|0|0|15581|615|2|98046|0|0|16665|43|0|0|163776|/api/corporates/349727|0|0|-1|0|0|0|0|0|0|-1|469|49023|43|0|0|0|0|163776|0|0|0|163778|0|0|0|0|0|0|0|147113|-43|0|0|0|0|0|149988|2017
18|/api/compte_de_resultats/149989|CompteDeResultat|0|0|0|174967|9|2|32027|0|0|519807|0|0|164018|564358|/api/corporates/349730|0|0|-1|13009|0|0|0|0|0|4|2356|12715|0|0|0|0|564358|0|0|0|0|564549|0|0|0|0|0|189|0|44742|0|165449|0|0|0|0|149989|2017
19|/api/compte_de_resultats/149990|CompteDeResultat|1622855|0|12351|1448296|8846|6073|251183|0|3024|4683877|5319|0|492394|4967771|/api/corporates/89485|0|0|-1|147688|15464|0|0|0|0|-1|71954|87092|5319|0|0|0|0|4967771|0|0|173|5017972|12525|0|0|0|0|44127|-3024|334094|7205|880536|0|0|-4160|0|149990|2017
20|/api/compte_de_resultats/149991|CompteDeResultat|1351|561367|7901|173764|1370|2|4045|13013|975|1192388|47|0|13647|1156395|/api/corporates/349731|0|357|-1|52486|0|0|0|0|0|-1|4167|190|47|0|0|0|0|233084|33859|889|0|1167653|8257|0|0|0|0|11255|20760|-24735|8211|342525|0|41711|0|923312|149991|2017
